,Time,BTCUSDT,COMPUSDT
30210,2023-06-25 10:07:00,30699.21,40.47
30211,2023-06-25 10:08:00,30702.54,40.12
30212,2023-06-25 10:09:00,30708.46,40.25
30213,2023-06-25 10:10:00,30700.0,40.33
30214,2023-06-25 10:11:00,30697.26,40.5
30215,2023-06-25 10:12:00,30699.6,40.57
30216,2023-06-25 10:13:00,30699.59,40.48
30217,2023-06-25 10:14:00,30701.77,40.48
30218,2023-06-25 10:15:00,30711.53,40.53
30219,2023-06-25 10:16:00,30707.35,40.48
30220,2023-06-25 10:17:00,30713.83,40.3
30221,2023-06-25 10:18:00,30711.42,40.25
30222,2023-06-25 10:19:00,30707.35,40.37
30223,2023-06-25 10:20:00,30675.97,40.07
30224,2023-06-25 10:21:00,30656.14,40.29
30225,2023-06-25 10:22:00,30628.2,40.05
30226,2023-06-25 10:23:00,30638.13,40.01
30227,2023-06-25 10:24:00,30615.01,40.17
30228,2023-06-25 10:25:00,30635.44,40.02
30229,2023-06-25 10:26:00,30623.0,39.99
30230,2023-06-25 10:27:00,30628.8,40.15
30231,2023-06-25 10:28:00,30614.98,40.11
30232,2023-06-25 10:29:00,30628.15,40.19
30233,2023-06-25 10:30:00,30632.7,40.12
30234,2023-06-25 10:31:00,30628.45,40.04
30235,2023-06-25 10:32:00,30644.59,40.3
30236,2023-06-25 10:33:00,30642.66,40.4
30237,2023-06-25 10:34:00,30639.72,40.31
30238,2023-06-25 10:35:00,30658.7,40.28
30239,2023-06-25 10:36:00,30663.5,40.2
30240,2023-06-25 10:37:00,30655.96,40.06
30241,2023-06-25 10:38:00,30666.31,40.07
30242,2023-06-25 10:39:00,30662.3,40.13
30243,2023-06-25 10:40:00,30671.37,40.01
30244,2023-06-25 10:41:00,30668.95,40.16
30245,2023-06-25 10:42:00,30668.94,40.16
30246,2023-06-25 10:43:00,30664.14,40.23
30247,2023-06-25 10:44:00,30673.25,40.05
30248,2023-06-25 10:45:00,30669.71,40.08
30249,2023-06-25 10:46:00,30662.34,40.0
30250,2023-06-25 10:47:00,30669.95,40.05
30251,2023-06-25 10:48:00,30697.17,40.03
30252,2023-06-25 10:49:00,30700.75,40.06
30253,2023-06-25 10:50:00,30696.06,40.19
30254,2023-06-25 10:51:00,30690.96,40.19
30255,2023-06-25 10:52:00,30697.73,40.2
30256,2023-06-25 10:53:00,30704.52,40.28
30257,2023-06-25 10:54:00,30708.01,40.32
30258,2023-06-25 10:55:00,30698.7,40.39
30259,2023-06-25 10:56:00,30699.61,40.36
30260,2023-06-25 10:57:00,30696.67,40.27
30261,2023-06-25 10:58:00,30681.67,40.12
30262,2023-06-25 10:59:00,30683.99,40.22
30263,2023-06-25 11:00:00,30683.62,39.99
30264,2023-06-25 11:01:00,30691.04,40.02
30265,2023-06-25 11:02:00,30691.05,40.14
30266,2023-06-25 11:03:00,30685.2,39.96
30267,2023-06-25 11:04:00,30685.16,39.75
30268,2023-06-25 11:05:00,30690.51,39.83
30269,2023-06-25 11:06:00,30692.78,39.81
30270,2023-06-25 11:07:00,30690.74,39.71
30271,2023-06-25 11:08:00,30679.45,39.71
30272,2023-06-25 11:09:00,30676.18,39.75
30273,2023-06-25 11:10:00,30662.76,39.67
30274,2023-06-25 11:11:00,30662.07,39.68
30275,2023-06-25 11:12:00,30661.01,39.65
30276,2023-06-25 11:13:00,30661.01,39.5
30277,2023-06-25 11:14:00,30656.52,39.31
30278,2023-06-25 11:15:00,30655.9,39.58
30279,2023-06-25 11:16:00,30655.94,39.45
30280,2023-06-25 11:17:00,30657.99,39.61
30281,2023-06-25 11:18:00,30650.48,39.56
30282,2023-06-25 11:19:00,30614.61,39.55
30283,2023-06-25 11:20:00,30609.0,39.36
30284,2023-06-25 11:21:00,30605.85,39.39
30285,2023-06-25 11:22:00,30614.21,39.54
30286,2023-06-25 11:23:00,30598.0,39.51
30287,2023-06-25 11:24:00,30590.0,39.4
30288,2023-06-25 11:25:00,30601.93,39.21
30289,2023-06-25 11:26:00,30603.47,39.31
30290,2023-06-25 11:27:00,30627.07,39.48
30291,2023-06-25 11:28:00,30623.15,39.49
30292,2023-06-25 11:29:00,30623.6,39.52
30293,2023-06-25 11:30:00,30604.74,39.52
30294,2023-06-25 11:31:00,30596.55,39.38
30295,2023-06-25 11:32:00,30598.09,39.33
30296,2023-06-25 11:33:00,30608.71,39.32
30297,2023-06-25 11:34:00,30616.68,39.5
30298,2023-06-25 11:35:00,30656.42,39.68
30299,2023-06-25 11:36:00,30656.67,39.57
30300,2023-06-25 11:37:00,30657.99,39.54
30301,2023-06-25 11:38:00,30648.15,39.44
30302,2023-06-25 11:39:00,30647.78,39.43
30303,2023-06-25 11:40:00,30645.76,39.36
30304,2023-06-25 11:41:00,30652.98,39.26
30305,2023-06-25 11:42:00,30660.0,39.54
30306,2023-06-25 11:43:00,30679.23,39.56
30307,2023-06-25 11:44:00,30674.0,39.6
30308,2023-06-25 11:45:00,30683.37,39.69
30309,2023-06-25 11:46:00,30671.31,39.52
30310,2023-06-25 11:47:00,30668.03,39.46
30311,2023-06-25 11:48:00,30675.22,39.37
30312,2023-06-25 11:49:00,30658.75,39.41
30313,2023-06-25 11:50:00,30657.41,39.31
30314,2023-06-25 11:51:00,30659.64,39.49
30315,2023-06-25 11:52:00,30659.42,39.46
30316,2023-06-25 11:53:00,30651.62,39.45
30317,2023-06-25 11:54:00,30661.32,39.41
30318,2023-06-25 11:55:00,30637.79,39.36
30319,2023-06-25 11:56:00,30625.7,39.25
30320,2023-06-25 11:57:00,30630.78,39.28
30321,2023-06-25 11:58:00,30621.4,38.99
30322,2023-06-25 11:59:00,30621.27,38.83
30323,2023-06-25 12:00:00,30621.57,38.96
30324,2023-06-25 12:01:00,30633.56,39.03
30325,2023-06-25 12:02:00,30620.01,38.97
30326,2023-06-25 12:03:00,30593.42,38.54
30327,2023-06-25 12:04:00,30606.44,38.69
30328,2023-06-25 12:05:00,30610.02,38.87
30329,2023-06-25 12:06:00,30617.85,38.41
30330,2023-06-25 12:07:00,30619.33,37.86
30331,2023-06-25 12:08:00,30636.95,38.0
30332,2023-06-25 12:09:00,30634.02,37.95
30333,2023-06-25 12:10:00,30636.96,37.64
30334,2023-06-25 12:11:00,30636.96,37.74
30335,2023-06-25 12:12:00,30636.96,37.9
30336,2023-06-25 12:13:00,30636.96,37.94
30337,2023-06-25 12:14:00,30636.6,37.79
30338,2023-06-25 12:15:00,30611.19,37.2
30339,2023-06-25 12:16:00,30609.34,37.08
30340,2023-06-25 12:17:00,30627.81,37.2
30341,2023-06-25 12:18:00,30626.37,37.24
30342,2023-06-25 12:19:00,30614.21,37.49
30343,2023-06-25 12:20:00,30625.0,37.98
30344,2023-06-25 12:21:00,30632.33,38.22
30345,2023-06-25 12:22:00,30643.66,39.04
30346,2023-06-25 12:23:00,30635.11,38.79
30347,2023-06-25 12:24:00,30635.11,38.75
30348,2023-06-25 12:25:00,30630.45,38.73
30349,2023-06-25 12:26:00,30624.9,39.34
30350,2023-06-25 12:27:00,30619.67,40.09
30351,2023-06-25 12:28:00,30618.46,39.97
30352,2023-06-25 12:29:00,30610.89,39.68
30353,2023-06-25 12:30:00,30599.17,39.91
30354,2023-06-25 12:31:00,30606.37,39.57
30355,2023-06-25 12:32:00,30622.96,40.78
30356,2023-06-25 12:33:00,30625.91,40.84
30357,2023-06-25 12:34:00,30618.49,40.8
30358,2023-06-25 12:35:00,30635.32,41.05
30359,2023-06-25 12:36:00,30630.67,40.8
30360,2023-06-25 12:37:00,30627.14,40.71
30361,2023-06-25 12:38:00,30627.13,40.63
30362,2023-06-25 12:39:00,30626.84,40.73
30363,2023-06-25 12:40:00,30622.93,40.6
30364,2023-06-25 12:41:00,30622.94,40.44
30365,2023-06-25 12:42:00,30622.01,40.55
30366,2023-06-25 12:43:00,30622.02,40.66
30367,2023-06-25 12:44:00,30628.53,41.03
30368,2023-06-25 12:45:00,30632.0,41.45
30369,2023-06-25 12:46:00,30637.24,41.1
30370,2023-06-25 12:47:00,30632.51,41.15
30371,2023-06-25 12:48:00,30641.53,41.8
30372,2023-06-25 12:49:00,30647.18,42.0
30373,2023-06-25 12:50:00,30642.88,42.29
30374,2023-06-25 12:51:00,30638.9,42.3
30375,2023-06-25 12:52:00,30649.31,42.28
30376,2023-06-25 12:53:00,30646.78,42.19
30377,2023-06-25 12:54:00,30648.18,41.91
30378,2023-06-25 12:55:00,30649.99,41.98
30379,2023-06-25 12:56:00,30665.56,42.19
30380,2023-06-25 12:57:00,30665.99,41.87
30381,2023-06-25 12:58:00,30704.56,41.95
30382,2023-06-25 12:59:00,30716.03,42.0
30383,2023-06-25 13:00:00,30717.99,42.2
30384,2023-06-25 13:01:00,30739.79,42.75
30385,2023-06-25 13:02:00,30714.68,42.23
30386,2023-06-25 13:03:00,30712.9,42.07
30387,2023-06-25 13:04:00,30705.61,41.89
30388,2023-06-25 13:05:00,30695.52,42.33
30389,2023-06-25 13:06:00,30709.65,42.42
30390,2023-06-25 13:07:00,30692.85,42.24
30391,2023-06-25 13:08:00,30697.73,42.2
30392,2023-06-25 13:09:00,30705.4,42.29
30393,2023-06-25 13:10:00,30696.69,42.29
30394,2023-06-25 13:11:00,30689.12,42.05
30395,2023-06-25 13:12:00,30690.17,42.15
30396,2023-06-25 13:13:00,30686.19,42.02
30397,2023-06-25 13:14:00,30689.22,42.25
30398,2023-06-25 13:15:00,30704.78,42.13
30399,2023-06-25 13:16:00,30698.07,41.84
30400,2023-06-25 13:17:00,30689.12,41.9
30401,2023-06-25 13:18:00,30658.98,42.2
30402,2023-06-25 13:19:00,30671.58,41.99
30403,2023-06-25 13:20:00,30676.7,42.07
30404,2023-06-25 13:21:00,30677.06,42.03
30405,2023-06-25 13:22:00,30692.28,41.93
30406,2023-06-25 13:23:00,30690.75,41.82
30407,2023-06-25 13:24:00,30699.99,41.62
30408,2023-06-25 13:25:00,30689.5,41.59
30409,2023-06-25 13:26:00,30685.2,41.65
30410,2023-06-25 13:27:00,30677.37,41.52
30411,2023-06-25 13:28:00,30684.31,41.51
30412,2023-06-25 13:29:00,30683.42,41.59
30413,2023-06-25 13:30:00,30688.15,41.51
30414,2023-06-25 13:31:00,30688.14,41.53
30415,2023-06-25 13:32:00,30683.77,41.5
30416,2023-06-25 13:33:00,30658.23,41.01
30417,2023-06-25 13:34:00,30649.76,41.11
30418,2023-06-25 13:35:00,30661.16,41.19
30419,2023-06-25 13:36:00,30663.77,41.12
30420,2023-06-25 13:37:00,30661.15,41.11
30421,2023-06-25 13:38:00,30672.36,41.1
30422,2023-06-25 13:39:00,30672.35,41.18
30423,2023-06-25 13:40:00,30672.36,40.99
30424,2023-06-25 13:41:00,30654.3,40.85
30425,2023-06-25 13:42:00,30654.29,40.87
30426,2023-06-25 13:43:00,30656.78,40.93
30427,2023-06-25 13:44:00,30656.77,40.77
30428,2023-06-25 13:45:00,30644.21,40.69
30429,2023-06-25 13:46:00,30647.81,41.22
30430,2023-06-25 13:47:00,30644.28,41.3
30431,2023-06-25 13:48:00,30651.98,41.48
30432,2023-06-25 13:49:00,30655.14,41.62
30433,2023-06-25 13:50:00,30665.59,41.82
30434,2023-06-25 13:51:00,30672.13,41.62
30435,2023-06-25 13:52:00,30672.12,41.47
30436,2023-06-25 13:53:00,30672.14,41.68
30437,2023-06-25 13:54:00,30669.68,41.59
30438,2023-06-25 13:55:00,30673.42,41.53
30439,2023-06-25 13:56:00,30678.39,41.52
30440,2023-06-25 13:57:00,30673.41,41.45
30441,2023-06-25 13:58:00,30669.39,41.56
30442,2023-06-25 13:59:00,30669.4,41.46
30443,2023-06-25 14:00:00,30674.23,41.67
30444,2023-06-25 14:01:00,30685.98,41.48
30445,2023-06-25 14:02:00,30686.22,41.26
30446,2023-06-25 14:03:00,30686.21,41.37
30447,2023-06-25 14:04:00,30686.22,41.33
30448,2023-06-25 14:05:00,30668.65,41.13
30449,2023-06-25 14:06:00,30653.85,40.99
30450,2023-06-25 14:07:00,30648.53,40.97
30451,2023-06-25 14:08:00,30642.65,40.92
30452,2023-06-25 14:09:00,30641.44,40.93
30453,2023-06-25 14:10:00,30632.0,40.88
30454,2023-06-25 14:11:00,30620.01,40.98
30455,2023-06-25 14:12:00,30621.97,41.01
30456,2023-06-25 14:13:00,30590.0,40.8
30457,2023-06-25 14:14:00,30602.43,40.85
30458,2023-06-25 14:15:00,30593.99,40.66
30459,2023-06-25 14:16:00,30627.99,40.75
30460,2023-06-25 14:17:00,30620.02,41.09
30461,2023-06-25 14:18:00,30639.2,41.06
30462,2023-06-25 14:19:00,30632.68,40.9
30463,2023-06-25 14:20:00,30647.21,41.0
30464,2023-06-25 14:21:00,30647.23,40.98
30465,2023-06-25 14:22:00,30638.01,40.84
30466,2023-06-25 14:23:00,30640.96,40.79
30467,2023-06-25 14:24:00,30629.49,40.83
30468,2023-06-25 14:25:00,30595.98,40.74
30469,2023-06-25 14:26:00,30540.0,40.54
30470,2023-06-25 14:27:00,30563.08,40.71
30471,2023-06-25 14:28:00,30576.47,40.66
30472,2023-06-25 14:29:00,30588.0,40.69
30473,2023-06-25 14:30:00,30608.96,40.94
30474,2023-06-25 14:31:00,30587.98,40.83
30475,2023-06-25 14:32:00,30584.8,40.55
30476,2023-06-25 14:33:00,30562.37,40.41
30477,2023-06-25 14:34:00,30561.43,40.35
30478,2023-06-25 14:35:00,30540.6,40.31
30479,2023-06-25 14:36:00,30539.7,40.28
30480,2023-06-25 14:37:00,30550.7,40.22
30481,2023-06-25 14:38:00,30579.68,40.33
30482,2023-06-25 14:39:00,30573.86,40.35
30483,2023-06-25 14:40:00,30597.49,40.41
30484,2023-06-25 14:41:00,30601.11,40.46
30485,2023-06-25 14:42:00,30620.0,40.72
30486,2023-06-25 14:43:00,30621.53,40.97
30487,2023-06-25 14:44:00,30617.78,40.83
30488,2023-06-25 14:45:00,30649.98,40.99
30489,2023-06-25 14:46:00,30635.31,41.0
30490,2023-06-25 14:47:00,30646.78,41.28
30491,2023-06-25 14:48:00,30649.98,41.09
30492,2023-06-25 14:49:00,30668.01,41.1
30493,2023-06-25 14:50:00,30668.0,40.94
30494,2023-06-25 14:51:00,30650.01,40.97
30495,2023-06-25 14:52:00,30659.99,41.01
30496,2023-06-25 14:53:00,30676.47,41.11
30497,2023-06-25 14:54:00,30665.38,41.14
30498,2023-06-25 14:55:00,30654.9,40.98
30499,2023-06-25 14:56:00,30656.48,40.94
30500,2023-06-25 14:57:00,30650.0,41.05
30501,2023-06-25 14:58:00,30646.65,41.07
30502,2023-06-25 14:59:00,30676.5,40.91
30503,2023-06-25 15:00:00,30699.2,41.07
30504,2023-06-25 15:01:00,30690.24,40.86
30505,2023-06-25 15:02:00,30714.04,40.88
30506,2023-06-25 15:03:00,30716.5,40.93
30507,2023-06-25 15:04:00,30726.29,40.98
30508,2023-06-25 15:05:00,30710.0,40.83
30509,2023-06-25 15:06:00,30704.11,40.8
30510,2023-06-25 15:07:00,30682.14,40.61
30511,2023-06-25 15:08:00,30662.82,40.59
30512,2023-06-25 15:09:00,30662.21,40.62
30513,2023-06-25 15:10:00,30660.89,40.63
30514,2023-06-25 15:11:00,30655.99,40.91
30515,2023-06-25 15:12:00,30654.99,40.75
30516,2023-06-25 15:13:00,30665.88,40.92
30517,2023-06-25 15:14:00,30665.88,40.91
30518,2023-06-25 15:15:00,30665.88,40.95
30519,2023-06-25 15:16:00,30640.83,40.74
30520,2023-06-25 15:17:00,30675.78,40.76
30521,2023-06-25 15:18:00,30679.49,40.85
30522,2023-06-25 15:19:00,30695.81,40.83
30523,2023-06-25 15:20:00,30694.35,40.76
30524,2023-06-25 15:21:00,30690.69,40.71
30525,2023-06-25 15:22:00,30693.04,40.75
30526,2023-06-25 15:23:00,30708.0,40.89
30527,2023-06-25 15:24:00,30706.23,40.91
30528,2023-06-25 15:25:00,30708.64,40.97
30529,2023-06-25 15:26:00,30708.64,40.87
30530,2023-06-25 15:27:00,30694.5,40.78
30531,2023-06-25 15:28:00,30695.01,40.65
30532,2023-06-25 15:29:00,30694.69,40.7
30533,2023-06-25 15:30:00,30697.73,40.76
30534,2023-06-25 15:31:00,30697.07,40.84
30535,2023-06-25 15:32:00,30680.29,40.82
30536,2023-06-25 15:33:00,30700.92,40.89
30537,2023-06-25 15:34:00,30719.04,40.85
30538,2023-06-25 15:35:00,30708.86,40.71
30539,2023-06-25 15:36:00,30702.23,40.8
30540,2023-06-25 15:37:00,30696.86,40.85
30541,2023-06-25 15:38:00,30711.38,40.98
30542,2023-06-25 15:39:00,30700.0,40.92
30543,2023-06-25 15:40:00,30684.69,40.73
30544,2023-06-25 15:41:00,30651.7,40.77
30545,2023-06-25 15:42:00,30650.01,40.72
30546,2023-06-25 15:43:00,30660.0,40.78
30547,2023-06-25 15:44:00,30648.71,40.73
30548,2023-06-25 15:45:00,30629.57,40.49
30549,2023-06-25 15:46:00,30634.31,40.45
30550,2023-06-25 15:47:00,30629.87,40.4
30551,2023-06-25 15:48:00,30620.0,40.31
30552,2023-06-25 15:49:00,30599.11,40.37
30553,2023-06-25 15:50:00,30597.19,40.13
30554,2023-06-25 15:51:00,30575.39,40.26
30555,2023-06-25 15:52:00,30584.65,40.3
30556,2023-06-25 15:53:00,30591.12,40.28
30557,2023-06-25 15:54:00,30599.35,40.12
30558,2023-06-25 15:55:00,30592.97,40.01
30559,2023-06-25 15:56:00,30623.98,40.1
30560,2023-06-25 15:57:00,30560.64,40.07
30561,2023-06-25 15:58:00,30544.0,39.83
30562,2023-06-25 15:59:00,30551.82,39.65
30563,2023-06-25 16:00:00,30536.58,39.58
30564,2023-06-25 16:01:00,30526.48,39.75
30565,2023-06-25 16:02:00,30512.3,39.35
30566,2023-06-25 16:03:00,30545.78,39.4
30567,2023-06-25 16:04:00,30555.0,39.67
30568,2023-06-25 16:05:00,30584.52,40.0
30569,2023-06-25 16:06:00,30579.99,39.96
30570,2023-06-25 16:07:00,30548.2,39.69
30571,2023-06-25 16:08:00,30549.99,39.78
30572,2023-06-25 16:09:00,30550.68,39.56
30573,2023-06-25 16:10:00,30587.05,39.61
30574,2023-06-25 16:11:00,30577.86,39.66
30575,2023-06-25 16:12:00,30578.52,39.71
30576,2023-06-25 16:13:00,30584.38,39.57
30577,2023-06-25 16:14:00,30596.34,39.58
30578,2023-06-25 16:15:00,30632.12,39.46
30579,2023-06-25 16:16:00,30600.73,39.55
30580,2023-06-25 16:17:00,30610.26,39.66
30581,2023-06-25 16:18:00,30630.0,39.74
30582,2023-06-25 16:19:00,30614.4,39.79
30583,2023-06-25 16:20:00,30589.66,39.7
30584,2023-06-25 16:21:00,30590.49,39.69
30585,2023-06-25 16:22:00,30604.6,39.76
30586,2023-06-25 16:23:00,30592.81,39.64
30587,2023-06-25 16:24:00,30585.0,39.56
30588,2023-06-25 16:25:00,30589.03,39.66
30589,2023-06-25 16:26:00,30561.82,39.53
30590,2023-06-25 16:27:00,30568.07,39.54
30591,2023-06-25 16:28:00,30571.8,39.59
30592,2023-06-25 16:29:00,30580.0,39.67
30593,2023-06-25 16:30:00,30524.94,39.45
30594,2023-06-25 16:31:00,30551.99,39.62
30595,2023-06-25 16:32:00,30546.01,39.62
30596,2023-06-25 16:33:00,30569.26,39.62
30597,2023-06-25 16:34:00,30556.52,39.56
30598,2023-06-25 16:35:00,30559.79,39.44
30599,2023-06-25 16:36:00,30570.0,39.36
30600,2023-06-25 16:37:00,30599.7,39.36
30601,2023-06-25 16:38:00,30594.87,39.4
30602,2023-06-25 16:39:00,30588.33,39.42
30603,2023-06-25 16:40:00,30590.89,39.32
30604,2023-06-25 16:41:00,30577.51,39.1
30605,2023-06-25 16:42:00,30580.0,39.06
30606,2023-06-25 16:43:00,30580.06,39.13
30607,2023-06-25 16:44:00,30593.94,39.04
30608,2023-06-25 16:45:00,30575.51,39.05
30609,2023-06-25 16:46:00,30587.89,39.17
30610,2023-06-25 16:47:00,30584.93,39.23
30611,2023-06-25 16:48:00,30615.1,39.12
30612,2023-06-25 16:49:00,30612.48,39.05
30613,2023-06-25 16:50:00,30600.14,38.91
30614,2023-06-25 16:51:00,30593.99,38.76
30615,2023-06-25 16:52:00,30579.46,38.61
30616,2023-06-25 16:53:00,30567.77,38.67
30617,2023-06-25 16:54:00,30570.0,38.72
30618,2023-06-25 16:55:00,30558.02,38.6
30619,2023-06-25 16:56:00,30573.8,38.86
30620,2023-06-25 16:57:00,30584.56,38.83
30621,2023-06-25 16:58:00,30585.17,38.8
30622,2023-06-25 16:59:00,30585.16,38.76
30623,2023-06-25 17:00:00,30590.32,38.56
30624,2023-06-25 17:01:00,30566.01,38.33
30625,2023-06-25 17:02:00,30593.99,38.59
30626,2023-06-25 17:03:00,30592.7,38.43
30627,2023-06-25 17:04:00,30607.98,38.31
30628,2023-06-25 17:05:00,30618.74,38.23
30629,2023-06-25 17:06:00,30629.19,38.2
30630,2023-06-25 17:07:00,30636.68,38.4
30631,2023-06-25 17:08:00,30651.34,38.2
30632,2023-06-25 17:09:00,30637.44,38.19
30633,2023-06-25 17:10:00,30614.58,38.01
30634,2023-06-25 17:11:00,30581.35,37.94
30635,2023-06-25 17:12:00,30555.99,37.93
30636,2023-06-25 17:13:00,30532.94,37.82
30637,2023-06-25 17:14:00,30541.28,37.9
30638,2023-06-25 17:15:00,30519.52,37.69
30639,2023-06-25 17:16:00,30554.95,37.92
30640,2023-06-25 17:17:00,30571.33,38.3
30641,2023-06-25 17:18:00,30565.72,38.54
30642,2023-06-25 17:19:00,30562.01,38.84
30643,2023-06-25 17:20:00,30546.0,38.63
30644,2023-06-25 17:21:00,30549.99,38.59
30645,2023-06-25 17:22:00,30540.01,38.48
30646,2023-06-25 17:23:00,30543.51,38.38
30647,2023-06-25 17:24:00,30524.27,38.26
30648,2023-06-25 17:25:00,30537.97,38.57
30649,2023-06-25 17:26:00,30519.15,38.49
30650,2023-06-25 17:27:00,30537.99,38.43
30651,2023-06-25 17:28:00,30539.66,38.7
30652,2023-06-25 17:29:00,30538.74,38.74
30653,2023-06-25 17:30:00,30520.66,38.59
30654,2023-06-25 17:31:00,30516.76,38.53
30655,2023-06-25 17:32:00,30522.0,38.59
30656,2023-06-25 17:33:00,30526.16,38.88
30657,2023-06-25 17:34:00,30526.15,38.78
30658,2023-06-25 17:35:00,30533.99,38.78
30659,2023-06-25 17:36:00,30538.0,38.73
30660,2023-06-25 17:37:00,30545.93,38.84
30661,2023-06-25 17:38:00,30560.08,38.88
30662,2023-06-25 17:39:00,30561.7,38.85
30663,2023-06-25 17:40:00,30545.8,38.8
30664,2023-06-25 17:41:00,30554.37,38.76
30665,2023-06-25 17:42:00,30559.99,38.78
30666,2023-06-25 17:43:00,30566.99,38.78
30667,2023-06-25 17:44:00,30580.2,38.87
30668,2023-06-25 17:45:00,30566.44,38.8
30669,2023-06-25 17:46:00,30566.43,38.67
30670,2023-06-25 17:47:00,30581.58,38.72
30671,2023-06-25 17:48:00,30582.15,38.66
30672,2023-06-25 17:49:00,30585.11,38.71
30673,2023-06-25 17:50:00,30560.01,38.53
30674,2023-06-25 17:51:00,30575.91,38.47
30675,2023-06-25 17:52:00,30579.99,38.45
30676,2023-06-25 17:53:00,30598.85,38.44
30677,2023-06-25 17:54:00,30603.51,38.32
30678,2023-06-25 17:55:00,30586.81,38.24
30679,2023-06-25 17:56:00,30599.99,38.39
30680,2023-06-25 17:57:00,30596.63,38.43
30681,2023-06-25 17:58:00,30596.63,38.4
30682,2023-06-25 17:59:00,30590.29,38.34
30683,2023-06-25 18:00:00,30604.01,38.34
30684,2023-06-25 18:01:00,30595.39,38.38
30685,2023-06-25 18:02:00,30608.54,38.51
30686,2023-06-25 18:03:00,30606.48,38.31
30687,2023-06-25 18:04:00,30606.47,38.44
30688,2023-06-25 18:05:00,30587.19,38.32
30689,2023-06-25 18:06:00,30587.19,38.32
30690,2023-06-25 18:07:00,30604.26,38.4
30691,2023-06-25 18:08:00,30604.34,38.41
30692,2023-06-25 18:09:00,30595.68,38.31
30693,2023-06-25 18:10:00,30595.68,38.29
30694,2023-06-25 18:11:00,30601.15,38.22
30695,2023-06-25 18:12:00,30585.06,38.24
30696,2023-06-25 18:13:00,30591.35,38.09
30697,2023-06-25 18:14:00,30593.41,38.17
30698,2023-06-25 18:15:00,30598.71,38.43
30699,2023-06-25 18:16:00,30591.55,38.45
30700,2023-06-25 18:17:00,30601.4,38.46
30701,2023-06-25 18:18:00,30606.0,38.47
30702,2023-06-25 18:19:00,30607.53,38.64
30703,2023-06-25 18:20:00,30600.01,38.59
30704,2023-06-25 18:21:00,30597.54,38.54
30705,2023-06-25 18:22:00,30588.2,38.42
30706,2023-06-25 18:23:00,30568.71,38.39
30707,2023-06-25 18:24:00,30559.99,38.42
30708,2023-06-25 18:25:00,30563.99,38.32
30709,2023-06-25 18:26:00,30564.0,38.37
30710,2023-06-25 18:27:00,30566.33,38.4
30711,2023-06-25 18:28:00,30561.43,38.37
30712,2023-06-25 18:29:00,30565.61,38.37
30713,2023-06-25 18:30:00,30561.71,38.51
30714,2023-06-25 18:31:00,30573.97,38.54
30715,2023-06-25 18:32:00,30581.13,38.61
30716,2023-06-25 18:33:00,30580.33,38.56
30717,2023-06-25 18:34:00,30580.31,38.58
30718,2023-06-25 18:35:00,30567.39,38.59
30719,2023-06-25 18:36:00,30573.23,38.59
30720,2023-06-25 18:37:00,30586.47,38.63
30721,2023-06-25 18:38:00,30595.57,38.53
30722,2023-06-25 18:39:00,30586.41,38.43
30723,2023-06-25 18:40:00,30580.31,38.47
30724,2023-06-25 18:41:00,30575.95,38.47
30725,2023-06-25 18:42:00,30556.02,38.42
30726,2023-06-25 18:43:00,30518.01,38.26
30727,2023-06-25 18:44:00,30514.86,38.27
30728,2023-06-25 18:45:00,30535.84,38.26
30729,2023-06-25 18:46:00,30539.99,38.24
30730,2023-06-25 18:47:00,30540.29,38.34
30731,2023-06-25 18:48:00,30547.47,38.4
30732,2023-06-25 18:49:00,30542.03,38.22
30733,2023-06-25 18:50:00,30530.0,38.17
30734,2023-06-25 18:51:00,30541.53,38.16
30735,2023-06-25 18:52:00,30536.83,38.14
30736,2023-06-25 18:53:00,30520.01,38.14
30737,2023-06-25 18:54:00,30527.41,38.08
30738,2023-06-25 18:55:00,30538.03,38.1
30739,2023-06-25 18:56:00,30520.65,38.07
30740,2023-06-25 18:57:00,30525.5,38.22
30741,2023-06-25 18:58:00,30526.0,38.24
30742,2023-06-25 18:59:00,30526.01,38.15
30743,2023-06-25 19:00:00,30502.53,38.04
30744,2023-06-25 19:01:00,30484.0,37.99
30745,2023-06-25 19:02:00,30486.0,38.09
30746,2023-06-25 19:03:00,30464.79,38.14
30747,2023-06-25 19:04:00,30462.56,38.13
30748,2023-06-25 19:05:00,30443.73,38.03
30749,2023-06-25 19:06:00,30478.0,38.09
30750,2023-06-25 19:07:00,30469.41,38.12
30751,2023-06-25 19:08:00,30446.84,38.18
30752,2023-06-25 19:09:00,30450.43,38.37
30753,2023-06-25 19:10:00,30419.91,38.45
30754,2023-06-25 19:11:00,30384.0,38.27
30755,2023-06-25 19:12:00,30370.0,38.36
30756,2023-06-25 19:13:00,30357.99,38.41
30757,2023-06-25 19:14:00,30395.24,38.58
30758,2023-06-25 19:15:00,30417.13,38.43
30759,2023-06-25 19:16:00,30454.76,38.67
30760,2023-06-25 19:17:00,30449.3,38.54
30761,2023-06-25 19:18:00,30434.18,38.44
30762,2023-06-25 19:19:00,30415.82,38.44
30763,2023-06-25 19:20:00,30420.39,38.59
30764,2023-06-25 19:21:00,30365.72,38.39
30765,2023-06-25 19:22:00,30394.53,38.38
30766,2023-06-25 19:23:00,30372.51,38.24
30767,2023-06-25 19:24:00,30382.0,38.22
30768,2023-06-25 19:25:00,30411.99,38.23
